CougarInterval,CougarID,ClusterID_unique,SearchTime,ST_sqr,PreyGroup,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,Dist2road,DensityofRoads_5010,BearHarvestDensity,MultipleKills,Season,AgeClass,ElkUse_3000,DeerUse_3000,THI_990
EM13_1,EM13,EM13-016,96,9.797958971,Elk,Fawn/calf,Manti,N,Large,Elk,1,None,No,scrub,-1.171521027,0.98576933,1.615345328,No,Winter,PrimeAdult,0.423536817,0.317574059,15308.00879
EM13_1,EM13,EM13-018_A,0,0,Deer,Fawn/calf,Manti,N,Medium,Deer,1,None,No,scrub,0.819729258,-0.248620354,1.615345328,No,Winter,PrimeAdult,0.332911531,0.265508249,33624.66406
EM13_1,EM13,EM13-018_B,158,12.56980509,Elk,Fawn/calf,Manti,N,Large,Elk,1,None,No,coniferous,1.290396208,-0.633619222,1.615345328,No,Winter,PrimeAdult,0.307811019,0.285724513,31417.70508
EM13_1,EM13,EM13-020,44,6.633249581,Elk,Adult,Manti,N,ExtraLarge,Elk,18,None,No,coniferous,-0.115297939,0.224408734,1.615345328,No,Spring,PrimeAdult,0.469504877,0.255523909,27200.23828
WM01_1,WM01,WM01-038,24,4.898979486,Deer,Yearling,Manti,N,Large,Deer,22,6-12mo,No,coniferous,-1.494361354,3.916868079,0.680428388,No,Summer,MatureAdult,0.450065156,0.373107593,8620.677734
WM01_1,WM01,WM01-040,48,6.92820323,Deer,Yearling,Manti,Y,Large,Deer,18,6-12mo,Unlikely,deciduous,-1.562773934,3.964468872,0.680428388,No,Summer,MatureAdult,0.456175836,0.401019178,5681.294922
WM01_1,WM01,WM01-042,12,3.464101615,Deer,Adult,Manti,Y,Large,Deer,50,6-12mo,Likely.Yes,coniferous,-1.056253161,2.944533222,0.680428388,No,Summer,MatureAdult,0.447443002,0.459743738,12467.6709
WM01_1,WM01,WM01-043,56,7.483314774,Deer,Fawn/calf,Manti,Y,Medium,Deer,52,6-12mo,Unlikely,deciduous,-0.795586887,1.317841748,0.680428388,No,Summer,MatureAdult,0.478176234,0.396374528,21948.85938
WM01_1,WM01,WM01-046,16,4,Deer,Yearling,Manti,Y,Large,Deer,48,6-12mo,Unlikely,coniferous,0.30876711,-0.626084449,0.680428388,No,Summer,MatureAdult,0.400081077,0.285681137,23907.22266
WM01_1,WM01,WM01-047,24,4.898979486,Deer,Yearling,Manti,N,Large,Deer,16,6-12mo,No,coniferous,-1.260849733,-1.004623371,0.680428388,No,Summer,MatureAdult,0.457628559,0.344090391,22148.58203
WM01_1,WM01,WM01-049,4,2,Deer,Neonate,Manti,N,ExtraSmall,Deer,53,6-12mo,No,coniferous,1.911355278,-2.065821407,0.680428388,No,Summer,MatureAdult,0.387735584,0.323966545,30132.7168
WM01_1,WM01,WM01-050,6,2.449489743,Deer,Fawn/calf,Manti,N,Medium,Deer,44,6-12mo,No,deciduous,0.610357046,-0.691079553,0.680428388,No,Summer,MatureAdult,0.395685102,0.353443705,29354.41211
WM01_1,WM01,WM01-051,88,9.38083152,Elk,Neonate,Manti,N,Small,Elk,31,6-12mo,No,deciduous,1.689282716,-1.563526104,0.680428388,No,Summer,MatureAdult,0.427272078,0.323177857,16123.95313
WM01_1,WM01,WM01-055,28,5.291502622,Deer,Adult,Manti,Y,Large,Deer,1,6-12mo,can't tell,scrub,-0.182628118,0.312338278,0.680428388,No,Summer,MatureAdult,0.43823714,0.302046774,29177.7832
WM01_1,WM01,WM01-056,64,8,Elk,Neonate,Manti,N,Small,Elk,57,6-12mo,No,deciduous,1.523530007,-1.09073115,0.680428388,No,Summer,MatureAdult,0.437633182,0.347882699,23341.01953
WM01_1,WM01,WM01-058-B,0,0,Deer,Yearling,Manti,N,Medium,Deer,38,6-12mo,No,coniferous,-0.253268859,0.446773653,0.680428388,No,Summer,MatureAdult,0.45390666,0.310926761,18862.54883
WM01_1,WM01,WM01-058-A,156,12.489996,Deer,Adult,Manti,N,Large,Deer,52,6-12mo,No,coniferous,-0.72523172,0.480668666,0.680428388,No,Summer,MatureAdult,0.451830308,0.313040167,18499.18164
WM01_1,WM01,WM01-062,14,3.741657387,Deer,Adult,Manti,N,Large,Deer,34,6-12mo,No,coniferous,0.724084784,-0.104715257,0.680428388,No,Summer,MatureAdult,0.454096964,0.365698487,4125.022461
WM01_1,WM01,WM01-063,148,12.16552506,Deer,Neonate,Manti,N,Small,Deer,47,6-12mo,No,coniferous,0.761627034,-1.028067907,0.680428388,No,Summer,MatureAdult,0.464154552,0.376256142,4212.972168
WM01_1,WM01,WM01-064.2,28,5.291502622,Deer,Neonate,Manti,N,Small,Deer,45,6-12mo,No,deciduous,-1.00937872,0.878688693,0.680428388,No,Summer,MatureAdult,0.439133016,0.38190949,15888.76563
WM01_1,WM01,WM01-067,48,6.92820323,Deer,Neonate,Manti,N,Small,Deer,56,6-12mo,No,deciduous,-1.046007045,0.461346095,0.680428388,No,Summer,MatureAdult,0.445490908,0.348629728,9742.508789
WM01_1,WM01,WM01-070,11.98333333,3.461695153,Deer,Yearling,Manti,N,Medium,Deer,36,6-12mo,No,deciduous,0.643541201,-0.36179574,0.680428388,No,Summer,MatureAdult,0.400891721,0.303940133,24902.06055
WM01_1,WM01,WM01-071,86,9.273618495,Deer,Neonate,Manti,Y,Small,Deer,66,6-12mo,Possible,coniferous,-0.22614375,-0.726403045,0.680428388,No,Summer,MatureAdult,0.422225941,0.327275945,21647.86328
WM01_1,WM01,WM01-072,34,5.830951895,Mesocarnivore,Unknown,Manti,N,ExtraSmall,Other,11,6-12mo,No,scrub,-0.292175066,-0.995341677,0.680428388,No,Summer,MatureAdult,0.391021557,0.305611152,36830.80859
WM01_1,WM01,WM01-073,2,1.414213562,Deer,Adult,Manti,N,Large,Deer,57,6-12mo,No,coniferous,0.779187769,-0.706697365,0.680428388,No,Summer,MatureAdult,0.403509863,0.303193281,16312.22461
WM01_1,WM01,WM01-075,45.98333333,6.781101189,Deer,Neonate,Manti,N,Small,Deer,62,6-12mo,No,coniferous,-0.715214716,-0.714554875,0.680428388,No,Summer,MatureAdult,0.410459632,0.27954589,21548.39844
WM01_1,WM01,WM01-076,60,7.745966692,Deer,Neonate,Manti,N,Small,Deer,48,6-12mo,No,coniferous,0.451845131,-0.548642489,0.680428388,No,Summer,MatureAdult,0.383257453,0.2939415,36706.75391
WM01_1,WM01,WM01-078,68,8.246211251,Deer,Neonate,Manti,N,Small,Deer,49,6-12mo,No,deciduous,0.376790026,0.342744247,0.680428388,No,Summer,MatureAdult,0.44610382,0.33149256,19607.17969
WM01_1,WM01,WM01-080,38,6.164414003,Deer,Neonate,Manti,N,Small,Deer,40,6-12mo,No,deciduous,-0.794912092,0.039765657,0.680428388,No,Summer,MatureAdult,0.469888125,0.384244371,6932.55957
WM01_1,WM01,WM01-081,36,6,Deer,Neonate,Manti,N,Small,Deer,31,6-12mo,No,deciduous,-1.268583074,0.874422136,0.680428388,No,Summer,MatureAdult,0.440837398,0.369117268,10824.3623
WM01_1,WM01,WM01-082-B,14,3.741657387,Deer,Neonate,Manti,N,Small,Deer,44,6-12mo,No,coniferous,0.516683986,-1.319728875,0.680428388,Yes,Summer,MatureAdult,0.40765497,0.341390223,25718.0332
WM01_1,WM01,WM01-084,20,4.472135955,NonUngMammal,Unknown,Manti,N,ExtraSmall,Other,56,6-12mo,No,coniferous,0.469851992,-0.949717768,0.680428388,No,Summer,MatureAdult,0.380342588,0.287415562,21971.56445
WM01_1,WM01,WM01-085,14,3.741657387,Elk,Fawn/calf,Manti,N,Large,Elk,42,6-12mo,No,coniferous,-0.851660316,-0.65258393,0.680428388,No,Summer,MatureAdult,0.422553996,0.31900711,26188.77734
WM01_1,WM01,WM01-086-A,0,0,DomesticUngulate,Unknown,Manti,N,Medium,OtherUngulate,44,6-12mo,No,coniferous,0.174758174,-0.730369152,0.680428388,No,Summer,MatureAdult,0.398834811,0.295114435,20490.41992
WM01_1,WM01,WM01-086-B,42,6.480740698,Deer,Neonate,Manti,N,Small,Deer,52,6-12mo,No,coniferous,0.363943228,-0.79090592,0.680428388,No,Summer,MatureAdult,0.392750356,0.288602048,19325.73242
WM01_1,WM01,WM01-087,292,17.08800749,Deer,Fawn/calf,Manti,N,Medium,Deer,20,6-12mo,No,scrub,-1.350863558,1.655347554,0.680428388,No,Summer,MatureAdult,0.45401303,0.390543042,22884.44531
WM01_1,WM01,WM01-093,58,7.615773106,Deer,Neonate,Manti,N,Small,Deer,35,6-12mo,No,coniferous,0.936381931,-0.87492989,0.680428388,No,Fall,MatureAdult,0.482152148,0.429334152,2008.932373
WM01_1,WM01,WM01-094,20,4.472135955,Deer,Fawn/calf,Manti,N,Medium,Deer,26,6-12mo,No,deciduous,0.248107956,0.575516398,0.680428388,No,Fall,MatureAdult,0.47708153,0.250745286,27915.70898
WM01_1,WM01,WM01-095,88,9.38083152,Elk,Neonate,Manti,Y,Medium,Elk,28,6-12mo,can't tell,deciduous,-1.178934983,3.968984282,0.680428388,No,Fall,MatureAdult,0.499617363,0.313387739,14807.48633
WM01_1,WM01,WM01-097,72,8.485281374,Deer,Fawn/calf,Manti,N,Medium,Deer,61,6-12mo,No,coniferous,-1.259353663,-0.13162108,0.680428388,No,Fall,MatureAdult,0.428736535,0.33461359,31365.32422
WM01_1,WM01,WM01-099,4,2,Deer,Neonate,Manti,Y,Medium,Deer,56,6-12mo,Likely.Yes,deciduous,1.488189445,-0.887889852,0.680428388,No,Fall,MatureAdult,0.406501884,0.233692521,24061.27539
WM01_1,WM01,WM01-100,76.01666667,8.718753734,Deer,Neonate,Manti,N,Medium,Deer,46,6-12mo,No,coniferous,1.424484157,-1.963904414,0.680428388,No,Fall,MatureAdult,0.365644898,0.191055561,39257.40625
WM01_1,WM01,WM01-102,98,9.899494937,Elk,Adult,Manti,N,ExtraLarge,Elk,43,6-12mo,No,coniferous,-0.118083204,-0.840837659,0.680428388,No,Fall,MatureAdult,0.430318214,0.357918932,18699.88281
WM01_1,WM01,WM01-104,40.01666667,6.325872799,Deer,Neonate,Manti,N,Medium,Deer,54,12mos+,No,deciduous,1.196656339,-1.57797289,0.680428388,No,Fall,MatureAdult,0.475643386,0.227998736,29871.29102
WM01_1,WM01,WM01-105,84,9.16515139,Deer,Neonate,Manti,N,Medium,Deer,69,12mos+,No,coniferous,1.24243983,-0.679449694,0.680428388,No,Fall,MatureAdult,0.410145837,0.288322574,27874.96484
WM01_1,WM01,WM01-106,28,5.291502622,Deer,Neonate,Manti,N,Medium,Deer,53,12mos+,No,coniferous,-0.962684984,0.735008486,0.680428388,No,Fall,MatureAdult,0.460320239,0.416252654,24226.26172
WM01_1,WM01,WM01-107,62,7.874007874,Deer,Adult,Manti,N,Large,Deer,49,12mos+,No,coniferous,0.21024641,-0.648776215,0.680428388,No,Fall,MatureAdult,0.426895244,0.372744956,22289.12305
WM01_1,WM01,WM01-108_B,9,3,NonUngMammal,Unknown,Manti,N,ExtraSmall,Other,33,12mos+,No,deciduous,-0.366404407,-0.388478783,0.680428388,Yes,Fall,MatureAdult,0.431726303,0.376272955,17556.85938
WM01_1,WM01,WM01-108_A,27,5.196152423,NonUngMammal,Unknown,Manti,N,ExtraSmall,Other,22,12mos+,No,deciduous,0.21209908,-0.122619957,0.680428388,No,Fall,MatureAdult,0.414397894,0.379417242,19276.92188
WM01_1,WM01,WM01-109,2,1.414213562,Deer,Adult,Manti,N,Large,Deer,40,12mos+,No,coniferous,-0.144633171,0.224408734,0.680428388,No,Fall,MatureAdult,0.435011926,0.396553702,16866.76953
WM01_1,WM01,WM01-110,329.9833333,18.16544338,Deer,Adult,Manti,N,Large,Deer,68,12mos+,No,coniferous,0.699409182,-0.782717603,0.680428388,No,Fall,MatureAdult,0.417473662,0.31274417,29305.17969
WM01_1,WM01,WM01-114,18,4.242640687,Deer,Yearling,Manti,N,Medium,Deer,1,12mos+,No,scrub,-0.17419938,0.302132075,0.680428388,No,Winter,MatureAdult,0.353967052,0.384390649,9611.132813
WM01_1,WM01,WM01-115,22,4.69041576,Deer,Adult,Manti,N,Large,Deer,32,12mos+,No,coniferous,0.364240387,0.163338846,0.680428388,No,Winter,MatureAdult,0.347505918,0.370895616,4822.797852
WM01_1,WM01,WM01-116,24,4.898979486,NonUngMammal,Adult,Manti,N,ExtraSmall,Other,24,12mos+,No,deciduous,0.040443112,-0.119626852,0.680428388,No,Winter,MatureAdult,0.405866836,0.279442924,8630.647461
WM01_1,WM01,WM01-118,68,8.246211251,Deer,Fawn/calf,Manti,N,Medium,Deer,1,12mos+,No,scrub,-0.84289917,0.807606747,0.680428388,No,Winter,MatureAdult,0.397417696,0.445745944,2067.029541
WM01_1,WM01,WM01-120,16,4,Deer,Adult,Manti,N,Large,Deer,30,12mos+,No,deciduous,-1.313300387,0.062154052,0.680428388,No,Winter,MatureAdult,0.255818018,0.34567429,23255.42578
WM01_1,WM01,WM01-122,46,6.782329983,Deer,Fawn/calf,Manti,N,Medium,Deer,15,12mos+,No,deciduous,-0.465436555,0.587173684,0.680428388,No,Winter,MatureAdult,0.391137084,0.330550718,9670.199219
WM01_1,WM01,WM01-124,34.03333333,5.833809504,Deer,Fawn/calf,Manti,N,Medium,Deer,1,12mos+,No,scrub,-0.062422507,0.414958125,0.680428388,No,Winter,MatureAdult,0.398928977,0.433623406,1080.665161
WM01_1,WM01,WM01-126,106,10.29563014,Elk,Fawn/calf,Manti,N,Large,Elk,57,12mos+,No,deciduous,1.537775682,-0.949717768,0.680428388,No,Winter,MatureAdult,0.193586226,0.243877361,32501.03516
WM01_1,WM01,WM01-130,50,7.071067812,Elk,Adult,Manti,N,ExtraLarge,Elk,34,12mos+,No,coniferous,0.643631196,-1.051868264,1.527321051,No,Winter,MatureAdult,0.405831762,0.306485987,10721.9043
WM01_1,WM01,WM01-132,144,12,Elk,Fawn/calf,Manti,N,Large,Elk,13,12mos+,No,deciduous,-0.605391736,0.26871084,1.527321051,No,Winter,MatureAdult,0.324985778,0.306896726,19986.35352
WM01_1,WM01,WM01-136,20,4.472135955,Deer,Adult,Manti,N,Large,Deer,1,12mos+,No,scrub,-0.307853055,0.663066321,1.527321051,No,Winter,MatureAdult,0.391187448,0.437466865,4277.327148
WM01_1,WM01,WM01-137,44,6.633249581,Elk,Fawn/calf,Manti,N,Large,Elk,1,12mos+,No,coniferous,0.310201574,0.187395314,1.527321051,No,Winter,MatureAdult,0.379861722,0.355109856,5298.078125
WM01_1,WM01,WM01-139/141,0,0,Elk,Adult,Manti,N,ExtraLarge,Elk,1,None,No,scrub,0.179428038,0.547362555,1.527321051,No,Winter,MatureAdult,0.375179675,0.422965623,7757.945801
WM01_1,WM01,WM01-140,340,18.43908891,Elk,Fawn/calf,Manti,N,Large,Elk,37,None,No,coniferous,0.372742488,-0.484522666,1.527321051,No,Winter,MatureAdult,0.385166663,0.366141548,15139.2168
WM01_1,WM01,WM01-150,18,4.242640687,Deer,Fawn/calf,Manti,N,Medium,Deer,1,None,No,scrub,-1.697934924,0.971262283,1.527321051,No,Winter,MatureAdult,0.380312596,0.461739683,839.8061523
WM01_1,WM01,WM01-152,10,3.16227766,NonUngMammal,Unknown,Manti,N,ExtraSmall,Other,1,None,No,scrub,-0.86837859,1.05946781,1.527321051,No,Winter,MatureAdult,0.392188034,0.455274917,1804.093628
WM01_1,WM01,WM01-153,144,12,Elk,Adult,Manti,N,ExtraLarge,Elk,31,None,No,deciduous,1.065072318,-1.09565977,1.527321051,No,Winter,MatureAdult,0.201792862,0.321224891,18429.24805
WM01_1,WM01,WM01-158,102,10.09950494,Elk,Fawn/calf,Manti,N,Large,Elk,39,None,No,coniferous,-0.373518308,-1.066326168,1.527321051,No,Winter,MatureAdult,0.368787841,0.309423105,11199.66211
WM01_1,WM01,WM01-160,26,5.099019514,Deer,Fawn/calf,Manti,N,Medium,Deer,1,None,No,scrub,-0.940958973,0.5544246,1.527321051,No,Winter,MatureAdult,0.3689283,0.453052657,1497.827393
WM01_1,WM01,WM01-161,24,4.898979486,Deer,Fawn/calf,Manti,N,Medium,Deer,42,None,No,coniferous,-1.537950534,0.589500023,1.527321051,No,Winter,MatureAdult,0.349154671,0.311197069,12186.72754
WM01_1,WM01,WM01-162,316,17.77638883,Deer,Adult,Manti,N,Large,Deer,1,None,No,other,-1.100425954,1.577972276,1.527321051,No,Winter,MatureAdult,0.398572259,0.424701016,2061.052002
WM01_1,WM01,WM01-171,80,8.94427191,Turkey,Adult,Manti,N,ExtraSmall,Other,31,None,No,coniferous,-0.96072169,2.196006402,1.527321051,No,Spring,MatureAdult,0.382071428,0.429728155,9725.365234
WM01_1,WM01,WM01-172,112,10.58300524,Turkey,Adult,Manti,N,ExtraSmall,Other,42,None,No,deciduous,-0.510832554,-0.092849927,1.527321051,No,Spring,MatureAdult,0.288157737,0.362441238,6388.751953
WM01_1,WM01,WM01-173,24,4.898979486,Turkey,Unknown,Manti,N,ExtraSmall,Other,52,None,No,coniferous,-1.225469242,0.330113485,1.527321051,No,Spring,MatureAdult,0.272043643,0.295261648,20701.99219
WM01_1,WM01,WM01-174,58,7.615773106,Turkey,Unknown,Manti,N,ExtraSmall,Other,30,None,No,coniferous,-1.192876214,0.589500023,1.527321051,No,Spring,MatureAdult,0.298440981,0.349424863,14784.13477
WM01_1,WM01,WM01-175,172,13.11487705,Turkey,Unknown,Manti,N,ExtraSmall,Other,30,None,No,coniferous,-1.25016539,0.589500023,1.527321051,No,Spring,MatureAdult,0.298440981,0.349424863,14056.79297
WM01_1,WM01,WM01-177,244,15.62049935,Deer,Adult,Manti,Y,Large,Deer,48,None,Likely.Yes,deciduous,-0.241592122,0.227033983,1.527321051,No,Spring,MatureAdult,0.219545694,0.227312185,17630.23633
WM01_1,WM01,WM01-184,28,5.291502622,Elk,Neonate,Manti,N,Small,Elk,35,Pregnant,No,coniferous,1.880323905,-1.855979349,1.527321051,No,Summer,MatureAdult,0.433256538,0.310742302,22858.90625
WM01_1,WM01,WM01-185,4,2,Deer,Neonate,Manti,N,ExtraSmall,Deer,59,Pregnant,No,deciduous,0.22723507,-0.742318376,1.527321051,No,Summer,MatureAdult,0.444656316,0.29567022,20271.61719
WM01_1,WM01,WM01-187,20,4.472135955,Deer,Neonate,Manti,N,ExtraSmall,Deer,1,Pregnant,No,scrub,0.034743729,-0.429119219,1.527321051,No,Summer,MatureAdult,0.453199196,0.285808046,9664.931641
WM01_1,WM01,WM01-188,2.016666667,1.420093894,Deer,Fawn/calf,Manti,Y,Medium,Deer,57,Pregnant,No,coniferous,0.894642938,-0.900948876,1.527321051,No,Summer,MatureAdult,0.379665299,0.32160943,30479.5957
WM01_1,WM01,WM01-189,86,9.273618495,Deer,Neonate,Manti,N,ExtraSmall,Deer,35,Pregnant,No,mix.for,0.507163892,-0.726403045,1.527321051,No,Summer,MatureAdult,0.379683657,0.29191757,34976.34766
WM01_1,WM01,WM01-190,6,2.449489743,Deer,Neonate,Manti,N,ExtraSmall,Deer,39,Pregnant,No,coniferous,-0.459966734,0.302132075,1.527321051,No,Summer,MatureAdult,0.438088355,0.316364603,18772.43945
WM01_1,WM01,WM01-191,4.016666667,2.004162335,Deer,Neonate,Manti,Y,ExtraSmall,Deer,46,Pregnant,No,coniferous,1.133061193,-0.626084449,1.527321051,No,Summer,MatureAdult,0.422320161,0.323072059,28707.28711
WM01_1,WM01,WM01-192,86,9.273618495,Elk,Neonate,Manti,Y,Small,Elk,50,Pregnant,No,coniferous,2.108162926,-2.352964899,1.527321051,No,Summer,MatureAdult,0.430179674,0.336471987,15073.74219
WM01_1,WM01,WM01-194,8.016666667,2.83137187,Deer,Neonate,Manti,N,ExtraSmall,Deer,40,Pregnant,No,deciduous,0.143259661,0.407568228,1.527321051,No,Summer,MatureAdult,0.403198423,0.295178642,25151.53516
WM01_1,WM01,WM01-195,39.98333333,6.323237567,Deer,Neonate,Manti,N,ExtraSmall,Deer,37,Pregnant,No,coniferous,-1.208352744,2.767894353,1.527321051,No,Summer,MatureAdult,0.47509493,0.398868442,27821.73633
WM01_1,WM01,WM01-196-A,14,3.741657387,Deer,Neonate,Manti,N,Small,Deer,32,Pregnant,No,coniferous,1.117150773,-1.187319693,1.527321051,Yes,Summer,MatureAdult,0.462867383,0.349389822,2737.482178
WM01_1,WM01,WM01-198-A,16,4,Deer,Neonate,Manti,N,Small,Deer,40,Pregnant,No,deciduous,-0.502670449,-0.092849927,1.527321051,No,Summer,MatureAdult,0.471858839,0.404555565,6527.685547
WM01_1,WM01,WM01-198-B,38,6.164414003,Deer,Neonate,Manti,N,Small,Deer,37,Pregnant,No,deciduous,-0.739719602,-0.348572993,1.527321051,No,Summer,MatureAdult,0.463270163,0.398973255,4806.077148
WM01_1,WM01,WM01-199,54,7.348469228,Deer,Neonate,Manti,N,ExtraSmall,Deer,38,Pregnant,No,deciduous,-0.586187283,2.04681964,1.527321051,No,Summer,MatureAdult,0.445314274,0.421889683,9591.421875
WM01_1,WM01,WM01-200-A,0,0,Deer,Neonate,Manti,N,Small,Deer,32,Pregnant,No,coniferous,0.355935366,-1.26295959,1.527321051,No,Summer,MatureAdult,0.456919546,0.399158886,5274.203125
WM01_1,WM01,WM01-200-C,0,0,Deer,Neonate,Manti,N,Small,Deer,32,Pregnant,No,coniferous,0.30373625,-1.494128648,1.527321051,No,Summer,MatureAdult,0.454338426,0.401211095,4746.99707
WM01_1,WM01,WM01-200-B,74,8.602325267,Deer,Neonate,Manti,N,Small,Deer,42,Pregnant,No,coniferous,0.22635214,-0.811541049,1.527321051,No,Summer,MatureAdult,0.458190213,0.401231142,7591.265625
WM01_1,WM01,WM01-202,0,0,Deer,Neonate,Manti,N,Small,Deer,41,Pregnant,No,coniferous,2.284394526,-2.596420425,1.527321051,No,Summer,MatureAdult,0.42220334,0.338691418,25547.80469
WM01_1,WM01,WM01-203,22,4.69041576,Deer,Neonate,Manti,Y,Small,Deer,47,Pregnant,No,deciduous,-0.518235723,0.619589296,1.527321051,No,Summer,MatureAdult,0.458092596,0.379485665,8171.489258
WM01_1,WM01,WM01-204,2,1.414213562,NonUngMammal,Adult,Manti,N,ExtraSmall,Other,67,Pregnant,No,coniferous,1.280150873,-1.42252039,1.527321051,No,Summer,MatureAdult,0.387907348,0.350532491,31596.17383
WM01_1,WM01,WM01-205,36,6,Deer,Neonate,Manti,N,Small,Deer,44,Pregnant,No,deciduous,1.70937983,-1.744326083,1.527321051,No,Summer,MatureAdult,0.386300314,0.325950495,24587.52734
WM01_1,WM01,WM01-207,38,6.164414003,Deer,Neonate,Manti,N,Small,Deer,53,Pregnant,No,deciduous,1.288576316,-1.487427724,1.527321051,No,Summer,MatureAdult,0.393367839,0.317253852,17058.77344
WM01_1,WM01,WM01-208,110.0166667,10.48888301,Elk,Neonate,Manti,Y,Small,Elk,36,Pregnant,Unlikely,coniferous,-0.945949009,0.273877898,1.527321051,No,Summer,MatureAdult,0.447475298,0.322942273,17132.43359
WM01_1,WM01,WM01-210,28,5.291502622,Deer,Neonate,Manti,Y,Small,Deer,46,Pregnant,Unlikely,coniferous,1.257257031,-0.782717603,1.527321051,No,Summer,MatureAdult,0.386123837,0.279514674,25739.61133
WM01_1,WM01,WM01-211,54,7.348469228,Deer,Neonate,Manti,N,Small,Deer,37,Pregnant,No,deciduous,-1.517427754,0.714932736,1.527321051,No,Summer,MatureAdult,0.441919928,0.383791545,15995.45801
WM01_1,WM01,WM01-212,2,1.414213562,Deer,Neonate,Manti,N,Small,Deer,62,Pregnant,No,coniferous,0.390874433,-1.403736796,1.527321051,No,Summer,MatureAdult,0.397979558,0.325175044,17732.2832
WM01_1,WM01,WM01-214,244,15.62049935,Elk,Neonate,Manti,Y,Small,Elk,63,0-5mo,Unlikely,coniferous,0.388251491,-0.795014035,1.527321051,No,Summer,MatureAdult,0.416263465,0.328723206,18273.73438
WM01_1,WM01,WM01-216,74.01666667,8.603293943,Deer,Neonate,Manti,Y,Small,Deer,47,0-5mo,Unlikely,deciduous,0.84949156,-1.454512788,1.527321051,No,Summer,MatureAdult,0.402800037,0.330722238,32845.75
WM01_1,WM01,WM01-217,66,8.124038405,Deer,Neonate,Manti,Y,Small,Deer,55,0-5mo,Unlikely,deciduous,0.760287951,-0.995341677,1.527321051,No,Fall,MatureAdult,0.438402271,0.206642089,31802.38672
WM01_1,WM01,WM01-219,331.9833333,18.2204098,Deer,Neonate,Manti,N,Small,Deer,69,0-5mo,No,coniferous,1.714086562,-2.298249518,1.527321051,No,Fall,MatureAdult,0.433084184,0.205867528,39277.61719
WM01_1,WM01,WM01-222,300,17.32050808,Mesocarnivore,Adult,Manti,N,Small,Other,41,0-5mo,No,deciduous,0.808464723,-1.023351047,1.527321051,No,Fall,MatureAdult,0.397993746,0.314503486,31967.6582
WM01_1,WM01,WM01-225,34,5.830951895,Deer,Adult,Manti,N,Large,Deer,52,0-5mo,No,deciduous,1.654521294,-1.63793506,1.527321051,No,Fall,MatureAdult,0.433174777,0.220552728,32302.75391
WM01_1,WM01,WM01-226,0,0,Deer,Neonate,Manti,N,Medium,Deer,41,0-5mo,No,deciduous,1.241758691,-1.607499403,1.527321051,No,Fall,MatureAdult,0.449956709,0.20714263,37827.05859
WM01_1,WM01,WM01-228,2,1.414213562,Deer,Adult,Manti,N,Large,Deer,58,0-5mo,No,deciduous,0.736209429,-1.42252039,1.527321051,No,Fall,MatureAdult,0.428398331,0.223303823,32769.75781
WM01_1,WM01,WM01-229-A,4,2,NonUngMammal,Unknown,Manti,N,ExtraSmall,Other,26,0-5mo,No,deciduous,1.596864384,-2.385581755,1.527321051,No,Fall,MatureAdult,0.397821039,0.208960293,31738.49609
WM01_1,WM01,WM01-229-B,312,17.66352173,Deer,Neonate,Manti,N,Medium,Deer,43,0-5mo,No,deciduous,1.743235227,-2.596420425,1.527321051,No,Fall,MatureAdult,0.424486902,0.197982952,20925.67578
WM01_1,WM01,WM01-234,132,11.48912529,Deer,Neonate,Manti,N,Medium,Deer,13,0-5mo,No,deciduous,1.757727583,-2.596420425,1.527321051,No,Fall,MatureAdult,0.409631362,0.205143575,29373.87109
WM01_1,WM01,WM01-237,52.01666667,7.212258084,Deer,Neonate,Manti,N,Medium,Deer,60,0-5mo,No,coniferous,0.86872736,-1.361018557,1.527321051,No,Fall,MatureAdult,0.420511693,0.208407138,33685.17578
WM01_1,WM01,WM01-238,30,5.477225575,Deer,Neonate,Manti,N,Medium,Deer,19,0-5mo,No,coniferous,1.234294543,-1.115538272,1.527321051,No,Fall,MatureAdult,0.363721835,0.297579465,29666.11914
WM01_1,WM01,WM01-239,10,3.16227766,Deer,Adult,Manti,N,Large,Deer,42,0-5mo,No,coniferous,-0.804731476,1.01050281,1.527321051,No,Winter,MatureAdult,0.349292528,0.320090661,19676.05664
WM01_1,WM01,WM01-241,170,13.03840481,Elk,Yearling/Adult,Manti,N,ExtraLarge,Elk,32,0-5mo,No,deciduous,-0.956019058,-0.078096879,1.527321051,No,Winter,MatureAdult,0.198620628,0.287597362,30081.53906
WM01_1,WM01,WM01-245,238,15.42724862,Elk,Fawn/calf,Manti,N,Large,Elk,24,0-5mo,No,deciduous,0.374068227,-0.345279442,1.527321051,No,Winter,MatureAdult,0.195203561,0.269376308,35774.78125
WM01_1,WM01,WM01-251,70,8.366600265,Deer,Adult,Manti,N,Large,Deer,1,0-5mo,No,scrub,-1.01725712,1.000217864,1.285351769,No,Winter,MatureAdult,0.39989176,0.44860408,1684.649658
WM01_1,WM01,WM01-254,74,8.602325267,Elk,Adult,Manti,N,ExtraLarge,Elk,40,0-5mo,No,scrub,0.103493887,0.603422538,1.285351769,No,Winter,MatureAdult,0.368231441,0.400696268,6790.746094
