ClusterBout,CougID,ClusID,StudySite,BearBeforeBout,AvianBeforeBout,AnyScavenger,MammalScavenger,NonBearMamnmalScavenger,CarcassAge,CachingTime,FeedingTime,RestingTime,VigilantTime,UnknownTime,OtherTime,SumTime,KillorShared,PreySpecies,Non.focalAdultCougarPresent,Habitat,Year,BearSeason,KitteninBout,BearHarvestDensity,CanopyCover.scale,DemographicStatus,PropVig,PropCache,PropFeed,PropRelax,DistancetoRoad,DensityofRoads_510,DensityofRoads_990,DensityofRoads_2490,thi210
BC01-030_Bout1,BC01,BC01-030,Books,N,N,Y,Y,Y,78.4,0,0,0,32.675,0,0,32.675,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,1,0,0,0,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-030_Bout2,BC01,BC01-030,Books,N,N,Y,Y,Y,80.4,0,154.401,0,223.769,0,9.195,387.365,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,0.57766964,0,0.398593058,0,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-030_Bout3,BC01,BC01-030,Books,N,N,Y,Y,Y,83.5,0,961.867,0,59.953,0,18.81,1040.63,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,0.057612216,0,0.924312195,0,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-030_Bout4,BC01,BC01-030,Books,N,N,Y,Y,Y,87.3,91.563,283.06,61.426,66.07,64.681,9.176,575.976,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,0.114709641,0.158970165,0.491444088,0.106646805,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-030_Bout5,BC01,BC01-030,Books,N,N,Y,Y,Y,103.3,0,1.459,0,28.817,0,0,30.276,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,0.951810015,0,0.048189985,0,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-030_Bout6,BC01,BC01-030,Books,N,N,Y,Y,Y,111.7,23.129,0,0,0,0,0,23.129,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,0,1,0,0,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-030_Bout7,BC01,BC01-030,Books,N,N,Y,Y,Y,128,0,0,0,11.027,0,0,11.027,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.756469351,None,1,0,0,0,0.352976089,-0.468364321,-0.682142472,-0.361835079,-0.221029583
BC01-034_Bout1,BC01,BC01-034,Books,N,N,N,N,N,74.4,0,0,0,21.378,80.956,0,102.334,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0.208904177,0,0,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout2,BC01,BC01-034,Books,N,N,N,N,N,82.1,33.499,0,0,0,9.32,0,42.819,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0,0.782339616,0,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout3,BC01,BC01-034,Books,N,Y,Y,N,N,94.2,0,0,0,32.491,67.524,0,100.015,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0.324861271,0,0,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout4,BC01,BC01-034,Books,N,Y,Y,N,N,98.3,0,63.409,0,9.002,8.098,0,80.509,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0.111813586,0,0.787601386,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout5,BC01,BC01-034,Books,N,Y,Y,N,N,102,0,0,0,24.603,26.652,0,51.255,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0.480011706,0,0,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout6,BC01,BC01-034,Books,N,Y,Y,N,N,105.3,0,421.576,0,0,51.802,0,473.378,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0,0,0.890569481,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout7,BC01,BC01-034,Books,N,Y,Y,N,N,109.6,50.247,145.684,0,0,6.028,0,201.959,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0,0.248798023,0.721354334,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-034_Bout8,BC01,BC01-034,Books,N,Y,Y,N,N,117.9,0,22.044,0,50.016,45.065,0,117.125,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.19653837,None,0.42703095,0,0.188209178,0,-0.450553011,-0.468364321,-0.682142472,1.134917477,0.704929439
BC01-038_Bout1,BC01,BC01-038,Books,N,N,N,N,N,56.5,0,5.203,0,5.375,0,0,10.578,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.252531468,None,0.508130081,0,0.491869919,0,-0.412437272,-0.468364321,-0.682142472,0.364450421,1.15588056
BC01-038_Bout2,BC01,BC01-038,Books,N,N,N,N,N,69.7,19.124,0,0,8.571,0,3.193,30.888,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.252531468,None,0.277486402,0.619140119,0,0,-0.412437272,-0.468364321,-0.682142472,0.364450421,1.15588056
BC01-038_Bout5,BC01,BC01-038,Books,N,N,N,N,N,92.6,20.943,0,0,0,0,0,20.943,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.252531468,None,0,1,0,0,-0.412437272,-0.468364321,-0.682142472,0.364450421,1.15588056
BC01-041_Bout1,BC01,BC01-041,Books,N,N,N,N,N,58.5,0,29.293,0,18.353,38.11,6.795,92.551,kill,Domestic Cow,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.140545272,None,0.198301477,0,0.316506575,0,-0.856641628,-0.468364321,0.886929895,0.624327656,-1.862269205
BC01-041_Bout2,BC01,BC01-041,Books,N,N,N,N,N,61.1,0,0,0,14.45,0,0,14.45,kill,Domestic Cow,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.140545272,None,1,0,0,0,-0.856641628,-0.468364321,0.886929895,0.624327656,-1.862269205
BC01-041_Bout4,BC01,BC01-041,Books,N,N,N,N,N,70.9,0,15.37,0,0,0,0,15.37,kill,Domestic Cow,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.140545272,None,0,0,1,0,-0.856641628,-0.468364321,0.886929895,0.624327656,-1.862269205
BC02-013_Bout1,BC02,BC02-013,Books,N,N,N,N,N,42.6,0,0,0,1.673,17.972,10.439,30.084,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.055610956,0,0,0,0.893553512,-0.468364321,-0.682142472,-1.18794615,-0.381837586
BC02-013_Bout2,BC02,BC02-013,Books,N,N,N,N,N,52.3,10.498,6.642,0,33.066,0,0,50.206,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.658606541,0.209098514,0.132294945,0,0.893553512,-0.468364321,-0.682142472,-1.18794615,-0.381837586
BC02-018_Bout1,BC02,BC02-018,Books,N,N,N,N,N,71.7,0,528.461,0,52.989,1.525,3.855,586.83,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.09029702,0,0.900535078,0,0.993190438,-0.468364321,-0.682142472,-1.18794615,0.507042031
BC02-018_Bout2,BC02,BC02-018,Books,N,N,N,N,N,74.4,0,922.88,0,80.81,19.217,22.182,1045.089,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.077323558,0,0.883063548,0,0.993190438,-0.468364321,-0.682142472,-1.18794615,0.507042031
BC02-018_Bout3,BC02,BC02-018,Books,N,N,N,N,N,80.8,16.921,394.801,0,13.454,0,12.499,437.675,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.030739704,0.038661107,0.902041469,0,0.993190438,-0.468364321,-0.682142472,-1.18794615,0.507042031
BC02-021_Bout1,BC02,BC02-021,Books,N,N,N,N,N,95.1,13.95,22.676,0,56.708,0,25.73,119.064,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.308524567,None,0.476281664,0.117163878,0.190452194,0,-1.369724777,1.742558583,0.918003652,0.56450007,-0.28197452
BC02-021_Bout2,BC02,BC02-021,Books,N,N,N,N,N,114.3,0,0,0,14.674,0,14.166,28.84,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.308524567,None,0.508807212,0,0,0,-1.369724777,1.742558583,0.918003652,0.56450007,-0.28197452
BC02-031_Bout1,BC02,BC02-031,Books,N,N,N,N,N,47.3,13.437,105.225,0,2.576,0,0,121.238,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.980441743,None,0.021247464,0.110831587,0.867920949,0,-0.429470769,-0.468364321,-0.682142472,0.457809344,-0.893082053
BC02-037_Bout2,BC02,BC02-037,Books,N,Y,Y,N,N,89.4,5.323,0,0,32.829,36.148,2.771,77.071,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.084552174,None,0.425957883,0.069066186,0,0,-0.717717826,-0.468364321,-0.054513525,0.676531816,0.572104445
BC02-037_Bout3,BC02,BC02-037,Books,N,Y,Y,N,N,91,0,6.326,0,30.072,0,22.95,59.348,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.084552174,None,0.506706207,0,0.106591629,0,-0.717717826,-0.468364321,-0.054513525,0.676531816,0.572104445
BC02-051_Bout1,BC02,BC02-051,Books,N,N,N,N,N,44.4,0,6.583,0,25.184,24.867,28.914,85.548,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.036434841,None,0.294384439,0,0.076950952,0,-1.223811915,1.304317682,1.200744369,0.457809344,0.712903285
BC02-051_Bout2,BC02,BC02-051,Books,N,N,N,N,N,49.7,0,20.144,0,1.525,0,18.662,40.331,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.036434841,None,0.037812105,0,0.499466911,0,-1.223811915,1.304317682,1.200744369,0.457809344,0.712903285
BC02-051_Bout3,BC02,BC02-051,Books,N,N,N,N,N,54,0,11.293,0,8.741,0,0,20.034,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.036434841,None,0.436308276,0,0.563691724,0,-1.223811915,1.304317682,1.200744369,0.457809344,0.712903285
BC02-051_Bout4,BC02,BC02-051,Books,N,N,N,N,N,75,0,20.746,0,19.524,0,0,40.27,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.036434841,None,0.484827415,0,0.515172585,0,-1.223811915,1.304317682,1.200744369,0.457809344,0.712903285
BC02-107_Bout1,BC02,BC02-107,Books,N,N,N,N,N,70.6,0,88.064,0,48.078,31.053,5.395,172.59,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.278567704,0,0.510249725,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout10,BC02,BC02-107,Books,Y,N,Y,Y,Y,149.3,0,0,0,20.229,0,13.249,33.478,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.604247566,0,0,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout2,BC02,BC02-107,Books,N,N,N,N,N,75.7,168.245,210.464,0,21.46,0,20.129,420.298,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.051059011,0.400299311,0.500749468,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout3,BC02,BC02-107,Books,N,N,N,N,N,95.6,20.889,35.387,0,30.234,0,3.849,90.359,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.334598656,0.231177857,0.391626733,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout4,BC02,BC02-107,Books,N,N,N,N,N,100.9,72.507,20.369,0,16.403,22.868,16.26,148.407,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.110527131,0.488568599,0.137250938,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout5,BC02,BC02-107,Books,N,N,N,N,N,117.8,21.285,24.636,0,8.94,41.292,12.05,108.203,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.082622478,0.196713585,0.227683151,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout6,BC02,BC02-107,Books,N,N,N,N,N,121,0,0,0,15.009,5.225,6.195,26.429,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.567898899,0,0,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout7,BC02,BC02-107,Books,N,N,N,N,N,124.2,0,0,0,11.825,28.719,20.507,61.051,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.193690521,0,0,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout8,BC02,BC02-107,Books,N,N,N,N,N,126.9,67.343,0,0,1.023,52.233,3.355,123.954,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.008253062,0.543290253,0,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-107_Bout9,BC02,BC02-107,Books,Y,N,Y,Y,N,142.7,0,0,0,20.369,11.912,8.396,40.677,kill,Deer,N,pinyon/juniper,2020,Y,N,0.169358178,-0.980441743,Pregnant,0.500749809,0,0,0,0.314775795,-0.468364321,-0.682142472,-0.401511841,-1.406259199
BC02-156_Bout1,BC02,BC02-156,Books,N,N,Y,Y,Y,73.9,0,69.179,0,26.885,0,7.925,103.989,kill,Elk,N,pinyon/juniper,2020,Y,Y,0.169358178,-0.588490057,WeanedKits,0.258536961,0,0.665253056,0,0.47810983,-0.468364321,-0.682142472,-1.18794615,0.696134794
BC02-156_Bout3,BC02,BC02-156,Books,N,N,Y,Y,Y,84,0,0,0,19.7,0,32.385,52.085,kill,Elk,N,pinyon/juniper,2020,Y,Y,0.169358178,-0.588490057,WeanedKits,0.378227897,0,0,0,0.47810983,-0.468364321,-0.682142472,-1.18794615,0.696134794
BC02-156_Bout7,BC02,BC02-156,Books,N,N,Y,Y,Y,106,0,0,0,9.907,0,10.797,20.704,kill,Elk,N,pinyon/juniper,2020,Y,Y,0.169358178,-0.588490057,WeanedKits,0.478506569,0,0,0,0.47810983,-0.468364321,-0.682142472,-1.18794615,0.696134794
BC02-156_Bout8,BC02,BC02-156,Books,N,N,Y,Y,Y,107.9,0,0,0,36.709,0,3.448,40.157,kill,Elk,N,pinyon/juniper,2020,Y,N,0.169358178,-0.588490057,WeanedKits,0.914137012,0,0,0,0.47810983,-0.468364321,-0.682142472,-1.18794615,0.696134794
BC02-292_Bout1,BC02,BC02-292,Books,N,N,N,N,N,45,0,105.535,0,55.513,0,0,161.048,kill,Elk,N,Sagebrush/scrub,2021,N,Y,-0.334963857,-1.65235892,Part.Dependent,0.344698475,0,0.655301525,0,-0.359069503,-0.468364321,-0.682142472,0.444799215,-1.865254986
BC02-292_Bout2,BC02,BC02-292,Books,N,N,N,N,N,52.7,0,529.605,0,68.128,0,0,597.733,kill,Elk,N,Sagebrush/scrub,2021,N,N,-0.334963857,-1.65235892,Part.Dependent,0.113977311,0,0.886022689,0,-0.359069503,-0.468364321,-0.682142472,0.444799215,-1.865254986
BC02-294_Bout1,BC02,BC02-294,Books,N,N,N,N,N,36.9,0,48.995,0,14.475,0,16.553,80.023,kill,Elk,N,pinyon/juniper,2021,N,Y,-0.334963857,-0.364517665,Part.Dependent,0.180885495,0,0.612261475,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-294_Bout2,BC02,BC02-294,Books,N,N,N,N,N,39.9,0,322.655,0,41.065,0,15.671,379.391,kill,Elk,N,pinyon/juniper,2021,N,Y,-0.334963857,-0.364517665,Part.Dependent,0.108239257,0,0.850455071,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-294_Bout3,BC02,BC02-294,Books,N,N,N,N,N,48.1,0,315.446,0,42.698,0,5.252,363.396,kill,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,Part.Dependent,0.117497166,0,0.868050281,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-294_Bout4,BC02,BC02-294,Books,N,N,N,N,N,51.4,27.376,356.859,0,35.868,0,0,420.103,kill,Elk,N,pinyon/juniper,2021,N,Y,-0.334963857,-0.364517665,Part.Dependent,0.085379062,0.065164971,0.849455967,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-294_Bout5,BC02,BC02-294,Books,N,N,N,N,N,62.6,0,95.829,0,10.719,0,5.808,112.356,kill,Elk,N,pinyon/juniper,2021,N,Y,-0.334963857,-0.364517665,Part.Dependent,0.095402115,0,0.852905052,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-B.at.BC02-292_Bout1,BC02-B,BC02-B.at.BC02-292,Books,N,N,N,N,N,45,0,114.989,0,56.785,0,34.704,206.478,sharedwithmom,Elk,N,Sagebrush/scrub,2021,N,N,-0.334963857,-1.65235892,None,0.275017193,0,0.556906789,0,-0.359069503,-0.468364321,-0.682142472,0.444799215,-1.865254986
BC02-B.at.BC02-292_Bout2,BC02-B,BC02-B.at.BC02-292,Books,N,N,N,N,N,51.7,16.365,517.587,0,81.89,0,0,615.842,sharedwithmom,Elk,N,Sagebrush/scrub,2021,N,N,-0.334963857,-1.65235892,None,0.132972418,0.026573374,0.840454207,0,-0.359069503,-0.468364321,-0.682142472,0.444799215,-1.865254986
BC02-B.at.BC02-294_Bout1,BC02-B,BC02-B.at.BC02-294,Books,N,N,N,N,N,138.8,0,45.5,0,41.195,0,3.074,89.769,sharedwithmom,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,None,0.458900066,0,0.506856487,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-B.at.BC02-294_Bout2,BC02-B,BC02-B.at.BC02-294,Books,N,N,N,N,N,140.8,0,60.407,0,3.523,0,3.618,67.548,sharedwithmom,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,None,0.052155504,0,0.894282584,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-B.at.BC02-294_Bout3,BC02-B,BC02-B.at.BC02-294,Books,N,N,N,N,N,143,0,148.133,0,0,0,0,148.133,sharedwithmom,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,None,0,0,1,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-B.at.BC02-294_Bout4,BC02-B,BC02-B.at.BC02-294,Books,N,N,N,N,N,148,0,306.213,0,33.38,0,0,339.593,sharedwithmom,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,None,0.098294134,0,0.901705866,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-B.at.BC02-294_Bout5,BC02-B,BC02-B.at.BC02-294,Books,N,N,N,N,N,152.7,82.166,151.695,0,26.77,0,14.223,274.854,sharedwithmom,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,None,0.097397164,0.298944167,0.551911196,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC02-B.at.BC02-294_Bout6,BC02-B,BC02-B.at.BC02-294,Books,N,N,N,N,N,164.1,0,42.702,0,18.317,19.652,6.301,86.972,sharedwithmom,Elk,N,pinyon/juniper,2021,N,N,-0.334963857,-0.364517665,None,0.210608012,0,0.490985605,0,2.7751475,-0.468364321,-0.682142472,-1.18794615,0.148294896
BC05-021_Bout1,BC05,BC05-021,Books,N,N,N,N,N,57.6,0,279.699,0,67.968,164.306,37.563,549.536,kill,Deer,N,mixed conifer/deciduous,2019,Y,N,-0.151573975,-0.812462449,Pregnant,0.123682525,0,0.508973025,0,-1.568713499,2.107282916,1.514558842,0.58266062,-0.292222559
BC05-021_Bout2,BC05,BC05-021,Books,N,N,N,N,N,63.6,0,1335.975,0,7.404,230.582,22.172,1596.133,kill,Deer,N,mixed conifer/deciduous,2019,Y,N,-0.151573975,-0.812462449,Pregnant,0.004638711,0,0.837007317,0,-1.568713499,2.107282916,1.514558842,0.58266062,-0.292222559
BC05-021_Bout4,BC05,BC05-021,Books,N,N,Y,Y,Y,88.4,0,89.076,0,1.573,37.414,3.678,131.741,kill,Deer,N,mixed conifer/deciduous,2019,Y,N,-0.151573975,-0.812462449,Pregnant,0.011940095,0,0.67614486,0,-1.568713499,2.107282916,1.514558842,0.58266062,-0.292222559
BC05-051_Bout1,BC05,BC05-051,Books,N,N,N,N,N,75.6,0,37.712,0,6.971,0,8.329,53.012,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-0.364517665,Nursing,0.131498529,0,0.711386101,0,-1.518325365,2.544615721,1.62391353,0.958353371,-1.753220604
BC05-051_Bout2,BC05,BC05-051,Books,N,N,N,N,N,78.1,62.22,45.246,0,53.458,0,4.124,165.048,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-0.364517665,Nursing,0.323893655,0.376981242,0.274138432,0,-1.518325365,2.544615721,1.62391353,0.958353371,-1.753220604
BC05-051_Bout3,BC05,BC05-051,Books,N,N,N,N,N,91.2,0,12.057,0,7.066,0,0,19.123,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-0.364517665,Nursing,0.369502693,0,0.630497307,0,-1.518325365,2.544615721,1.62391353,0.958353371,-1.753220604
BC05-051_Bout4,BC05,BC05-051,Books,N,N,N,N,N,137.3,24.487,0,0,25.498,0,19.414,69.399,kill,Elk,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-0.364517665,Nursing,0.367411634,0.352843701,0,0,-1.518325365,2.544615721,1.62391353,0.958353371,-1.753220604
BC05-072_Bout1,BC05,BC05-072,Books,N,N,N,N,N,145.6,44.746,0,0,14.028,0,0,58.774,kill,Elk,N,pinyon/juniper,2019,N,N,-0.151573975,0.811337395,WeanedKits,0.238676966,0.761323034,0,0,0.675982208,-0.468364321,-0.682142472,-1.18794615,-1.325305241
BC05-072_Bout2,BC05,BC05-072,Books,N,N,N,N,N,146.6,0,1.578,0,45.846,0,9.086,56.51,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,0.811337395,WeanedKits,0.811290037,0,0.027924261,0,0.675982208,-0.468364321,-0.682142472,-1.18794615,-1.325305241
BC05-072_Bout3,BC05,BC05-072,Books,N,N,N,N,N,148.6,0,664.611,0,195.602,4.327,30.329,894.869,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,0.811337395,WeanedKits,0.218581714,0,0.74269083,0,0.675982208,-0.468364321,-0.682142472,-1.18794615,-1.325305241
BC05-081_Bout1,BC05,BC05-081,Books,N,N,Y,Y,Y,77.1,0,0,26.825,0,0,5.403,32.228,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0,0.832350751,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout2,BC05,BC05-081,Books,N,N,Y,Y,Y,79.9,0,19.247,19.456,40.784,0,0,79.487,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0.513090191,0,0.242140224,0.244769585,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout3,BC05,BC05-081,Books,N,N,Y,Y,Y,83.3,0,0,17.516,0,0,8.226,25.742,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0,0.68044441,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout4,BC05,BC05-081,Books,N,N,Y,Y,Y,86.2,0,61.128,0,19.934,0,12.379,93.441,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0.213332477,0,0.654188204,0,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout5,BC05,BC05-081,Books,N,N,Y,Y,Y,88.2,0,0,30.807,0,0,0,30.807,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0,1,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout6,BC05,BC05-081,Books,N,N,Y,Y,Y,90.4,0,47.97,156.855,49.412,12.449,32.2,298.886,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0.165320557,0,0.160495975,0.524798753,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout7,BC05,BC05-081,Books,N,N,Y,Y,Y,95.9,0,30.17,79.214,0,0,42.701,152.085,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0.198375908,0.52085347,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout8,BC05,BC05-081,Books,N,N,Y,Y,Y,100,0,0,64.499,7.35,0,10.849,82.698,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0.088877603,0,0,0.779934218,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout9,BC05,BC05-081,Books,N,N,Y,Y,Y,102.1,0,18.675,7.919,0,11.253,20.474,58.321,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0.320210559,0.135782994,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout10,BC05,BC05-081,Books,N,N,Y,Y,Y,105.1,0,0,61.503,0,0,20.254,81.757,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0,0.752265861,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout11,BC05,BC05-081,Books,N,N,Y,Y,Y,108.4,0,0,29.93,0,11.049,0,40.979,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0,0,0,0.730374094,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout12,BC05,BC05-081,Books,N,N,Y,Y,Y,115.1,0,0,144.419,36.697,28.502,29.513,239.131,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0.153459819,0,0,0.603932573,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout13,BC05,BC05-081,Books,N,N,Y,Y,Y,117.8,0,9.177,34.72,13.879,171.501,106.633,335.91,kill,Elk,N,pinyon/juniper,2019,N,Y,-0.151573975,1.035309787,WeanedKits,0.041317615,0,0.027319818,0.103361019,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
BC05-081_Bout14,BC05,BC05-081,Books,N,N,Y,Y,Y,124.5,0,0,0,23.653,0,0,23.653,kill,Elk,N,pinyon/juniper,2019,N,N,-0.151573975,1.035309787,WeanedKits,1,0,0,0,0.466019842,-0.468364321,-0.682142472,-0.551384819,-0.025898163
